,data_type_code,time_slot_id,seasonally_adj,category_code,cell_value,time
52542,E_IM,806,yes,452,0.4,2017-02
52543,E_MPCSM,806,yes,452,0.0,2017-02
52544,E_MPCIM,806,yes,452,0.0,2017-02
52545,E_IR,806,yes,452,0.00,2017-02
52546,SM,806,no,452111E,3393,2017-02
52547,MPCSM,806,no,452111E,14.8,2017-02
52548,E_SM,806,no,452111E,0.0,2017-02
52549,E_MPCSM,806,no,452111E,0.0,2017-02
52550,E_SM,806,yes,452111E,0.0,2017-02
52551,E_MPCSM,806,yes,452111E,0.0,2017-02
52552,MPCSM,806,no,452111I,14.8,2017-02
52553,SM,806,no,452111I,3760,2017-02
52554,E_SM,806,no,452111I,0.0,2017-02
52555,E_MPCSM,806,no,452111I,0.0,2017-02
52556,E_SM,806,yes,452111I,0.0,2017-02
52557,E_MPCSM,806,yes,452111I,0.0,2017-02
52558,MPCSM,806,no,452112E,1.5,2017-02
52559,SM,806,no,452112E,6372,2017-02
52560,E_SM,806,no,452112E,0.0,2017-02
52561,E_MPCSM,806,no,452112E,0.0,2017-02
52562,E_SM,806,yes,452112E,0.0,2017-02
52563,E_MPCSM,806,yes,452112E,0.0,2017-02
52564,SM,806,no,452112I,6645,2017-02
52565,MPCSM,806,no,452112I,3.2,2017-02
52566,E_SM,806,no,452112I,0.0,2017-02
52567,E_MPCSM,806,no,452112I,0.0,2017-02
52568,E_SM,806,yes,452112I,0.0,2017-02
52569,E_MPCSM,806,yes,452112I,0.0,2017-02
52570,SM,806,no,4521E,9765,2017-02
52571,IM,806,no,4521E,26380,2017-02
52572,IR,806,no,4521E,2.70,2017-02
52573,MPCIM,806,no,4521E,-0.2,2017-02
52574,MPCSM,806,no,4521E,5.8,2017-02
52575,E_SM,806,no,4521E,0.0,2017-02
52576,E_IM,806,no,4521E,0.0,2017-02
52577,E_MPCSM,806,no,4521E,0.0,2017-02
52578,E_MPCIM,806,no,4521E,0.0,2017-02
52579,E_IR,806,no,4521E,0.00,2017-02
52580,SM,806,yes,4521E,12203,2017-02
52581,IM,806,yes,4521E,27739,2017-02
52582,IR,806,yes,4521E,2.27,2017-02
52583,MPCIM,806,yes,4521E,-1.5,2017-02
52584,MPCSM,806,yes,4521E,-1.4,2017-02
52585,E_SM,806,yes,4521E,0.0,2017-02
52586,E_IM,806,yes,4521E,0.0,2017-02
52587,E_MPCSM,806,yes,4521E,0.0,2017-02
52588,E_MPCIM,806,yes,4521E,0.0,2017-02
52589,E_IR,806,yes,4521E,0.00,2017-02
52590,SM,806,no,4521I,10405,2017-02
52591,MPCSM,806,no,4521I,7.1,2017-02
52592,E_SM,806,no,4521I,0.0,2017-02
52593,E_MPCSM,806,no,4521I,0.0,2017-02
52594,E_SM,806,yes,4521I,0.0,2017-02
52595,E_MPCSM,806,yes,4521I,0.0,2017-02
52596,SM,806,no,4529,39346,2017-02
52597,MPCSM,806,no,4529,-2.0,2017-02
52598,E_SM,806,no,4529,0.3,2017-02
52599,E_MPCSM,806,no,4529,0.1,2017-02
52600,SM,806,yes,4529,44167,2017-02
52601,MPCSM,806,yes,4529,-1.3,2017-02
52602,E_SM,806,yes,4529,0.3,2017-02
52603,E_MPCSM,806,yes,4529,0.1,2017-02
52604,SM,806,no,45291,33791,2017-02
52605,MPCSM,806,no,45291,-2.7,2017-02
52606,E_SM,806,no,45291,0.0,2017-02
52607,E_MPCSM,806,no,45291,0.0,2017-02
52608,MPCSM,806,yes,45291,-1.3,2017-02
52609,SM,806,yes,45291,37925,2017-02
52610,E_SM,806,yes,45291,0.0,2017-02
52611,E_MPCSM,806,yes,45291,0.0,2017-02
52612,SM,806,no,45299,5555,2017-02
52613,MPCSM,806,no,45299,2.3,2017-02
52614,E_SM,806,no,45299,2.1,2017-02
52615,E_MPCSM,806,no,45299,0.4,2017-02
52616,SM,806,yes,45299,6242,2017-02
52617,MPCSM,806,yes,45299,-1.7,2017-02
52618,E_SM,806,yes,45299,2.1,2017-02
52619,E_MPCSM,806,yes,45299,0.4,2017-02
52620,MPCSM,806,no,453,2.1,2017-02
52621,SM,806,no,453,8929,2017-02
52622,E_MPCSM,806,no,453,2.0,2017-02
52623,E_SM,806,no,453,2.1,2017-02
52624,SM,806,yes,453,10396,2017-02
52625,MPCSM,806,yes,453,1.9,2017-02
52626,E_MPCSM,806,yes,453,2.0,2017-02
52627,E_SM,806,yes,453,2.1,2017-02
52628,SM,806,no,4532,1992,2017-02
52629,MPCSM,806,no,4532,-6.7,2017-02
52630,E_MPCSM,806,no,4532,0.8,2017-02
52631,E_SM,806,no,4532,4.7,2017-02
52632,E_MPCSM,806,yes,4532,0.8,2017-02
52633,E_SM,806,yes,4532,4.7,2017-02
52634,SM,806,no,45321,971,2017-02
52635,MPCSM,806,no,45321,-18.1,2017-02
52636,E_SM,806,no,45321,3.3,2017-02
52637,E_MPCSM,806,no,45321,0.6,2017-02
52638,E_SM,806,yes,45321,3.3,2017-02
52639,E_MPCSM,806,yes,45321,0.6,2017-02
52640,MPCSM,806,no,45322,7.6,2017-02
52641,SM,806,no,45322,1021,2017-02
52642,E_SM,806,no,45322,8.9,2017-02
52643,E_MPCSM,806,no,45322,2.3,2017-02
52644,E_SM,806,yes,45322,8.9,2017-02
52645,E_MPCSM,806,yes,45322,2.3,2017-02
52646,SM,806,no,45330,1366,2017-02
52647,MPCSM,806,no,45330,2.1,2017-02
52648,E_MPCSM,806,no,45330,0.8,2017-02
52649,E_SM,806,no,45330,7.9,2017-02
52650,E_MPCSM,806,yes,45330,0.8,2017-02
52651,E_SM,806,yes,45330,7.9,2017-02
52652,MPCSM,806,no,454,-5.8,2017-02
52653,SM,806,no,454,44373,2017-02
52654,E_MPCSM,806,no,454,0.3,2017-02
52655,E_SM,806,no,454,1.7,2017-02
52656,SM,806,yes,454,50005,2017-02
52657,MPCSM,806,yes,454,0.6,2017-02
52658,E_MPCSM,806,yes,454,0.3,2017-02
52659,E_SM,806,yes,454,1.7,2017-02
52660,SM,806,no,4541,37782,2017-02
52661,MPCSM,806,no,4541,-5.5,2017-02
52662,E_MPCSM,806,no,4541,0.3,2017-02
52663,E_SM,806,no,4541,1.9,2017-02
52664,SM,806,yes,4541,43780,2017-02
52665,MPCSM,806,yes,4541,0.7,2017-02
52666,E_MPCSM,806,yes,4541,0.3,2017-02
52667,E_SM,806,yes,4541,1.9,2017-02
52668,SM,806,no,45431,2869,2017-02
52669,MPCSM,806,no,45431,-14.5,2017-02
52670,E_MPCSM,806,no,45431,0.6,2017-02
52671,E_SM,806,no,45431,4.4,2017-02
52672,SM,806,yes,45431,2057,2017-02
52673,MPCSM,806,yes,45431,0.0,2017-02
52674,E_MPCSM,806,yes,45431,0.6,2017-02
52675,E_SM,806,yes,45431,4.4,2017-02
52676,MPCSM,806,no,722,-0.3,2017-02
52677,SM,806,no,722,52655,2017-02
52678,E_SM,806,no,722,2.1,2017-02
52679,E_MPCSM,806,no,722,0.3,2017-02
52680,SM,806,yes,722,57358,2017-02
52681,MPCSM,806,yes,722,0.2,2017-02
52682,E_SM,806,yes,722,2.1,2017-02
52683,E_MPCSM,806,yes,722,0.3,2017-02
52684,SM,806,no,7221,23343,2017-02
52685,MPCSM,806,no,7221,-0.7,2017-02
52686,E_SM,806,no,7221,3.5,2017-02
52687,E_MPCSM,806,no,7221,0.7,2017-02
52688,E_SM,806,yes,7221,3.5,2017-02
52689,E_MPCSM,806,yes,7221,0.7,2017-02
52690,SM,806,no,7222,22160,2017-02
52691,MPCSM,806,no,7222,-2.4,2017-02
52692,E_SM,806,no,7222,3.6,2017-02
52693,E_MPCSM,806,no,7222,0.5,2017-02
52694,E_SM,806,yes,7222,3.6,2017-02
52695,E_MPCSM,806,yes,7222,0.5,2017-02
52696,SM,806,no,7224,2059,2017-02
52697,MPCSM,806,no,7224,-1.0,2017-02
52698,E_SM,806,no,7224,4.9,2017-02
52699,E_MPCSM,806,no,7224,0.9,2017-02
52700,E_SM,806,yes,7224,4.9,2017-02
52701,E_MPCSM,806,yes,7224,0.9,2017-02
52702,MPCSM,806,no,7225,-1.2,2017-02
52703,SM,806,no,7225,45767,2017-02
52704,SM,806,no,722511,23046,2017-02
52705,MPCSM,806,no,722511,-0.4,2017-02
52706,E_SM,806,no,722511,3.5,2017-02
52707,E_MPCSM,806,no,722511,0.7,2017-02
52708,E_SM,806,yes,722511,3.5,2017-02
52709,E_MPCSM,806,yes,722511,0.7,2017-02
52710,SM,806,no,72251X,22721,2017-02
52711,MPCSM,806,no,72251X,-1.9,2017-02
52712,E_SM,806,no,72251X,3.6,2017-02
52713,E_MPCSM,806,no,72251X,0.5,2017-02
52714,E_SM,806,yes,72251X,3.6,2017-02
52715,E_MPCSM,806,yes,72251X,0.5,2017-02
52716,MPCIM,807,no,44000,1.5,2017-03
52717,MPCSM,807,no,44000,15.8,2017-03
52718,IM,807,no,44000,621142,2017-03
52719,IR,807,no,44000,1.47,2017-03
52720,SM,807,no,44000,423634,2017-03
52721,E_SM,807,no,44000,0.6,2017-03
52722,E_IM,807,no,44000,0.8,2017-03
52723,E_MPCSM,807,no,44000,0.1,2017-03
52724,E_MPCIM,807,no,44000,0.1,2017-03
52725,E_IR,807,no,44000,0.01,2017-03
52726,IR,807,yes,44000,1.50,2017-03
52727,MPCSM,807,yes,44000,-0.2,2017-03
52728,IM,807,yes,44000,621852,2017-03
52729,SM,807,yes,44000,415464,2017-03
52730,MPCIM,807,yes,44000,0.8,2017-03
52731,E_SM,807,yes,44000,0.6,2017-03
52732,E_IM,807,yes,44000,0.8,2017-03
52733,E_MPCSM,807,yes,44000,0.1,2017-03
52734,E_MPCIM,807,yes,44000,0.1,2017-03
52735,E_IR,807,yes,44000,0.01,2017-03
52736,MPCIM,807,no,4400A,1.4,2017-03
52737,IR,807,no,4400A,1.24,2017-03
52738,MPCSM,807,no,4400A,14.8,2017-03
52739,IM,807,no,4400A,395701,2017-03
52740,SM,807,no,4400A,318451,2017-03
52741,E_SM,807,no,4400A,0.7,2017-03
52742,E_MPCSM,807,no,4400A,0.1,2017-03
52743,E_MPCIM,807,no,4400A,0.1,2017-03
52744,E_IR,807,no,4400A,0.01,2017-03
52745,E_IM,807,no,4400A,0.7,2017-03
52746,IR,807,yes,4400A,1.25,2017-03
52747,MPCIM,807,yes,4400A,0.4,2017-03
52748,MPCSM,807,yes,4400A,0.4,2017-03
52749,IM,807,yes,4400A,399684,2017-03
52750,SM,807,yes,4400A,319838,2017-03
52751,E_SM,807,yes,4400A,0.7,2017-03
52752,E_MPCSM,807,yes,4400A,0.1,2017-03
52753,E_MPCIM,807,yes,4400A,0.1,2017-03
52754,E_IR,807,yes,4400A,0.01,2017-03
52755,E_IM,807,yes,4400A,0.7,2017-03
52756,MPCSM,807,no,4400C,14.4,2017-03
52757,SM,807,no,4400C,102933,2017-03
52758,E_SM,807,no,4400C,0.6,2017-03
52759,E_MPCSM,807,no,4400C,0.1,2017-03
52760,MPCSM,807,yes,4400C,0.7,2017-03
52761,SM,807,yes,4400C,105470,2017-03
52762,E_SM,807,yes,4400C,0.6,2017-03
52763,E_MPCSM,807,yes,4400C,0.1,2017-03
52764,MPCIM,807,no,441,1.7,2017-03
52765,IR,807,no,441,2.14,2017-03
52766,IM,807,no,441,225441,2017-03
52767,SM,807,no,441,105183,2017-03
52768,MPCSM,807,no,441,18.9,2017-03
52769,E_SM,807,no,441,1.3,2017-03
52770,E_IM,807,no,441,1.5,2017-03
52771,E_MPCSM,807,no,441,0.3,2017-03
52772,E_MPCIM,807,no,441,0.2,2017-03
52773,E_IR,807,no,441,0.02,2017-03
52774,IM,807,yes,441,222168,2017-03
52775,IR,807,yes,441,2.32,2017-03
52776,SM,807,yes,441,95626,2017-03
52777,MPCIM,807,yes,441,1.7,2017-03
52778,MPCSM,807,yes,441,-2.0,2017-03
52779,E_SM,807,yes,441,1.3,2017-03
52780,E_IM,807,yes,441,1.5,2017-03
52781,E_MPCSM,807,yes,441,0.3,2017-03
52782,E_MPCIM,807,yes,441,0.2,2017-03
52783,E_IR,807,yes,441,0.02,2017-03
52784,SM,807,no,4411,90030,2017-03
52785,MPCSM,807,no,4411,17.3,2017-03
52786,E_MPCSM,807,no,4411,0.4,2017-03
52787,E_SM,807,no,4411,1.4,2017-03
52788,E_MPCSM,807,yes,4411,0.4,2017-03
52789,E_SM,807,yes,4411,1.4,2017-03
52790,MPCSM,807,no,44111,17.7,2017-03
52791,SM,807,no,44111,79075,2017-03
52792,E_SM,807,no,44111,1.4,2017-03
52793,E_MPCSM,807,no,44111,0.5,2017-03
52794,E_SM,807,yes,44111,1.4,2017-03
52795,E_MPCSM,807,yes,44111,0.5,2017-03
52796,SM,807,no,44112,10955,2017-03
52797,MPCSM,807,no,44112,14.1,2017-03
52798,E_SM,807,no,44112,4.4,2017-03
52799,E_MPCSM,807,no,44112,1.1,2017-03
52800,E_SM,807,yes,44112,4.4,2017-03
52801,E_MPCSM,807,yes,44112,1.1,2017-03
52802,MPCSM,807,no,4413,20.6,2017-03
52803,SM,807,no,4413,8132,2017-03
52804,E_SM,807,no,4413,4.6,2017-03
52805,E_MPCSM,807,no,4413,0.6,2017-03
52806,SM,807,yes,4413,7558,2017-03
52807,MPCSM,807,yes,4413,1.3,2017-03
52808,E_SM,807,yes,4413,4.6,2017-03
52809,E_MPCSM,807,yes,4413,0.6,2017-03
52810,MPCSM,807,no,441X,18.8,2017-03
52811,SM,807,no,441X,97051,2017-03
52812,E_SM,807,no,441X,1.3,2017-03
52813,E_MPCSM,807,no,441X,0.4,2017-03
52814,SM,807,yes,441X,88068,2017-03
52815,MPCSM,807,yes,441X,-2.3,2017-03
52816,E_SM,807,yes,441X,1.3,2017-03
52817,E_MPCSM,807,yes,441X,0.4,2017-03
52818,SM,807,no,442,9626,2017-03
52819,MPCSM,807,no,442,17.1,2017-03
52820,E_MPCSM,807,no,442,0.4,2017-03
52821,E_SM,807,no,442,2.5,2017-03
52822,MPCSM,807,yes,442,0.5,2017-03
52823,SM,807,yes,442,9373,2017-03
52824,E_MPCSM,807,yes,442,0.4,2017-03
52825,E_SM,807,yes,442,2.5,2017-03
52826,SM,807,no,4421,5319,2017-03
52827,MPCSM,807,no,4421,15.0,2017-03
52828,E_MPCSM,807,no,4421,0.8,2017-03
52829,E_SM,807,no,4421,3.0,2017-03
52830,E_MPCSM,807,yes,4421,0.8,2017-03
52831,E_SM,807,yes,4421,3.0,2017-03
52832,SM,807,no,4422,4307,2017-03
52833,MPCSM,807,no,4422,19.7,2017-03
52834,E_SM,807,no,4422,3.4,2017-03
52835,E_MPCSM,807,no,4422,1.0,2017-03
52836,E_SM,807,yes,4422,3.4,2017-03
52837,E_MPCSM,807,yes,4422,1.0,2017-03
52838,MPCSM,807,no,44221,24.8,2017-03
52839,SM,807,no,44221,(S),2017-03
52840,E_SM,807,no,44221,(S),2017-03
52841,E_MPCSM,807,no,44221,(S),2017-03
52842,E_SM,807,yes,44221,(S),2017-03
52843,E_MPCSM,807,yes,44221,(S),2017-03
52844,SM,807,no,442299,2316,2017-03
52845,MPCSM,807,no,442299,17.0,2017-03
52846,E_SM,807,no,442299,3.5,2017-03
52847,E_MPCSM,807,no,442299,0.9,2017-03
52848,E_SM,807,yes,442299,3.5,2017-03
52849,E_MPCSM,807,yes,442299,0.9,2017-03
52850,MPCIM,807,no,4423X,-0.6,2017-03
52851,IM,807,no,4423X,26540,2017-03
52852,IR,807,no,4423X,1.51,2017-03
52853,SM,807,no,4423X,17594,2017-03
52854,MPCSM,807,no,4423X,14.5,2017-03
52855,E_SM,807,no,4423X,1.8,2017-03
52856,E_MPCSM,807,no,4423X,0.3,2017-03
52857,E_MPCIM,807,no,4423X,0.2,2017-03
52858,E_IR,807,no,4423X,0.04,2017-03
52859,E_IM,807,no,4423X,2.2,2017-03
52860,IM,807,yes,4423X,27617,2017-03
52861,IR,807,yes,4423X,1.56,2017-03
52862,SM,807,yes,4423X,17664,2017-03
52863,MPCIM,807,yes,4423X,-0.2,2017-03
52864,MPCSM,807,yes,4423X,1.4,2017-03
52865,E_SM,807,yes,4423X,1.8,2017-03
52866,E_MPCSM,807,yes,4423X,0.3,2017-03
52867,E_MPCIM,807,yes,4423X,0.2,2017-03
52868,E_IR,807,yes,4423X,0.04,2017-03
52869,E_IM,807,yes,4423X,2.2,2017-03
52870,SM,807,no,443,7968,2017-03
52871,MPCSM,807,no,443,11.5,2017-03
52872,E_MPCSM,807,no,443,0.4,2017-03
52873,E_SM,807,no,443,2.5,2017-03
52874,SM,807,yes,443,8291,2017-03
52875,MPCSM,807,yes,443,2.5,2017-03
52876,E_MPCSM,807,yes,443,0.4,2017-03
52877,E_SM,807,yes,443,2.5,2017-03
52878,MPCSM,807,no,44311,9.6,2017-03
52879,SM,807,no,44311,5426,2017-03
52880,E_MPCSM,807,no,44311,0.6,2017-03
52881,E_SM,807,no,44311,3.9,2017-03
52882,E_MPCSM,807,yes,44311,0.6,2017-03
52883,E_SM,807,yes,44311,3.9,2017-03
52884,MPCSM,807,no,443111,15.4,2017-03
52885,SM,807,no,443111,1329,2017-03
52886,E_SM,807,no,443111,4.6,2017-03
52887,E_MPCSM,807,no,443111,1.5,2017-03
52888,E_SM,807,yes,443111,4.6,2017-03
52889,E_MPCSM,807,yes,443111,1.5,2017-03
52890,MPCSM,807,no,443112,7.8,2017-03
52891,SM,807,no,443112,4097,2017-03
52892,E_SM,807,no,443112,5.2,2017-03
52893,E_MPCSM,807,no,443112,0.7,2017-03
52894,E_SM,807,yes,443112,5.2,2017-03
52895,E_MPCSM,807,yes,443112,0.7,2017-03
52896,SM,807,no,44312,(S),2017-03
52897,E_SM,807,no,44312,(S),2017-03
52898,E_MPCSM,807,no,44312,(S),2017-03
52899,SM,807,yes,44312,(S),2017-03
52900,E_SM,807,yes,44312,(S),2017-03
52901,E_MPCSM,807,yes,44312,(S),2017-03
52902,MPCSM,807,no,443141,15.7,2017-03
52903,SM,807,no,443141,1456,2017-03
52904,E_SM,807,no,443141,4.6,2017-03
52905,E_MPCSM,807,no,443141,1.5,2017-03
52906,E_SM,807,yes,443141,4.6,2017-03
52907,E_MPCSM,807,yes,443141,1.5,2017-03
52908,SM,807,no,443142,6512,2017-03
52909,MPCSM,807,no,443142,10.6,2017-03
52910,MPCIM,807,no,444,4.3,2017-03
52911,MPCSM,807,no,444,30.0,2017-03
52912,SM,807,no,444,30536,2017-03
52913,IM,807,no,444,55422,2017-03
52914,IR,807,no,444,1.81,2017-03
52915,E_IM,807,no,444,1.6,2017-03
52916,E_MPCSM,807,no,444,1.0,2017-03
52917,E_MPCIM,807,no,444,0.3,2017-03
52918,E_IR,807,no,444,0.03,2017-03
52919,E_SM,807,no,444,1.9,2017-03
52920,MPCSM,807,yes,444,-0.7,2017-03
52921,SM,807,yes,444,29957,2017-03
52922,IM,807,yes,444,52632,2017-03
52923,IR,807,yes,444,1.76,2017-03
52924,MPCIM,807,yes,444,0.4,2017-03
52925,E_IM,807,yes,444,1.6,2017-03
52926,E_MPCSM,807,yes,444,1.0,2017-03
52927,E_MPCIM,807,yes,444,0.3,2017-03
52928,E_IR,807,yes,444,0.03,2017-03
52929,E_SM,807,yes,444,1.9,2017-03
52930,SM,807,no,4441,26299,2017-03
52931,MPCSM,807,no,4441,26.4,2017-03
52932,E_MPCSM,807,no,4441,0.6,2017-03
52933,E_SM,807,no,4441,2.0,2017-03
52934,MPCSM,807,yes,4441,-1.1,2017-03
52935,SM,807,yes,4441,26116,2017-03
52936,E_MPCSM,807,yes,4441,0.6,2017-03
52937,E_SM,807,yes,4441,2.0,2017-03
52938,SM,807,no,44412,996,2017-03
52939,MPCSM,807,no,44412,26.7,2017-03
52940,E_SM,807,no,44412,4.6,2017-03
52941,E_MPCSM,807,no,44412,0.6,2017-03
52942,E_SM,807,yes,44412,4.6,2017-03
52943,E_MPCSM,807,yes,44412,0.6,2017-03
52944,SM,807,no,44413,2044,2017-03
52945,MPCSM,807,no,44413,25.4,2017-03
52946,E_SM,807,no,44413,2.9,2017-03
52947,E_MPCSM,807,no,44413,0.8,2017-03
52948,E_SM,807,yes,44413,2.9,2017-03
52949,E_MPCSM,807,yes,44413,0.8,2017-03
52950,MPCSM,807,no,445,10.6,2017-03
52951,MPCIM,807,no,445,0.7,2017-03
52952,IR,807,no,445,0.77,2017-03
52953,SM,807,no,445,59912,2017-03
52954,IM,807,no,445,46238,2017-03
52955,E_SM,807,no,445,1.5,2017-03
52956,E_IM,807,no,445,1.5,2017-03
52957,E_MPCSM,807,no,445,0.1,2017-03
52958,E_MPCIM,807,no,445,0.1,2017-03
52959,E_IR,807,no,445,0.01,2017-03
52960,MPCIM,807,yes,445,0.2,2017-03
52961,IR,807,yes,445,0.78,2017-03
52962,SM,807,yes,445,60006,2017-03
52963,IM,807,yes,445,46865,2017-03
52964,MPCSM,807,yes,445,0.8,2017-03
52965,E_SM,807,yes,445,1.5,2017-03
52966,E_IM,807,yes,445,1.5,2017-03
52967,E_MPCSM,807,yes,445,0.1,2017-03
52968,E_MPCIM,807,yes,445,0.1,2017-03
52969,E_IR,807,yes,445,0.01,2017-03
52970,MPCSM,807,no,4451,10.5,2017-03
52971,SM,807,no,4451,53915,2017-03
52972,E_SM,807,no,4451,1.6,2017-03
52973,E_MPCSM,807,no,4451,0.1,2017-03
52974,SM,807,yes,4451,53647,2017-03
52975,MPCSM,807,yes,4451,0.9,2017-03
52976,E_SM,807,yes,4451,1.6,2017-03
52977,E_MPCSM,807,yes,4451,0.1,2017-03
52978,SM,807,no,44511,51644,2017-03
52979,MPCSM,807,no,44511,10.4,2017-03
52980,E_SM,807,no,44511,1.3,2017-03
52981,E_MPCSM,807,no,44511,0.1,2017-03
52982,E_SM,807,yes,44511,1.3,2017-03
52983,E_MPCSM,807,yes,44511,0.1,2017-03
52984,SM,807,no,4453,4266,2017-03
52985,MPCSM,807,no,4453,13.0,2017-03
52986,E_SM,807,no,4453,3.4,2017-03
52987,E_MPCSM,807,no,4453,0.5,2017-03
52988,SM,807,yes,4453,4519,2017-03
52989,MPCSM,807,yes,4453,0.5,2017-03
52990,E_SM,807,yes,4453,3.4,2017-03
52991,E_MPCSM,807,yes,4453,0.5,2017-03
52992,MPCSM,807,no,446,11.3,2017-03
52993,SM,807,no,446,28325,2017-03
52994,E_SM,807,no,446,2.2,2017-03
52995,E_MPCSM,807,no,446,0.3,2017-03
52996,SM,807,yes,446,27367,2017-03
52997,MPCSM,807,yes,446,0.5,2017-03
52998,E_SM,807,yes,446,2.2,2017-03
52999,E_MPCSM,807,yes,446,0.3,2017-03
53000,MPCSM,807,no,44611,10.0,2017-03
53001,SM,807,no,44611,23348,2017-03
53002,E_SM,807,no,44611,2.0,2017-03
53003,E_MPCSM,807,no,44611,0.3,2017-03
53004,MPCSM,807,yes,44611,0.8,2017-03
53005,SM,807,yes,44611,22779,2017-03
53006,E_SM,807,yes,44611,2.0,2017-03
53007,E_MPCSM,807,yes,44611,0.3,2017-03
53008,SM,807,no,447,37774,2017-03
53009,MPCSM,807,no,447,14.3,2017-03
53010,E_SM,807,no,447,1.8,2017-03
53011,E_MPCSM,807,no,447,0.2,2017-03
53012,MPCSM,807,yes,447,-1.0,2017-03
53013,SM,807,yes,447,38545,2017-03
53014,E_SM,807,yes,447,1.8,2017-03
53015,E_MPCSM,807,yes,447,0.2,2017-03
53016,MPCSM,807,no,448,18.5,2017-03
53017,SM,807,no,448,21217,2017-03
53018,IM,807,no,448,52315,2017-03
53019,IR,807,no,448,2.47,2017-03
53020,MPCIM,807,no,448,1.7,2017-03
53021,E_SM,807,no,448,2.2,2017-03
53022,E_IR,807,no,448,0.04,2017-03
53023,E_MPCIM,807,no,448,0.1,2017-03
53024,E_IM,807,no,448,2.3,2017-03
53025,E_MPCSM,807,no,448,0.4,2017-03
53026,SM,807,yes,448,21674,2017-03
53027,IM,807,yes,448,52472,2017-03
53028,IR,807,yes,448,2.42,2017-03
53029,MPCSM,807,yes,448,0.8,2017-03
53030,MPCIM,807,yes,448,0.4,2017-03
53031,E_SM,807,yes,448,2.2,2017-03
53032,E_IR,807,yes,448,0.04,2017-03
53033,E_IM,807,yes,448,2.3,2017-03
53034,E_MPCSM,807,yes,448,0.4,2017-03
53035,E_MPCIM,807,yes,448,0.1,2017-03
53036,SM,807,no,4481,15734,2017-03
53037,MPCSM,807,no,4481,24.6,2017-03
53038,E_SM,807,no,4481,2.8,2017-03
53039,E_MPCSM,807,no,4481,0.4,2017-03
53040,SM,807,yes,4481,15878,2017-03
53041,MPCSM,807,yes,4481,0.4,2017-03
53042,E_SM,807,yes,4481,2.8,2017-03
53043,E_MPCSM,807,yes,4481,0.4,2017-03
53044,SM,807,no,44811,715,2017-03
53045,MPCSM,807,no,44811,23.7,2017-03
53046,E_SM,807,no,44811,14.8,2017-03
53047,E_MPCSM,807,no,44811,1.0,2017-03
53048,MPCSM,807,yes,44811,5.4,2017-03
53049,SM,807,yes,44811,744,2017-03
53050,E_SM,807,yes,44811,14.8,2017-03
53051,E_MPCSM,807,yes,44811,1.0,2017-03
53052,SM,807,no,44812,3485,2017-03
53053,MPCSM,807,no,44812,26.1,2017-03
53054,E_SM,807,no,44812,4.9,2017-03
53055,E_MPCSM,807,no,44812,0.7,2017-03
53056,SM,807,yes,44812,3377,2017-03
53057,MPCSM,807,yes,44812,-0.9,2017-03
53058,E_SM,807,yes,44812,4.9,2017-03
53059,E_MPCSM,807,yes,44812,0.7,2017-03
53060,SM,807,no,44814,8428,2017-03
53061,MPCSM,807,no,44814,28.0,2017-03
53062,E_SM,807,no,44814,3.7,2017-03
53063,E_MPCSM,807,no,44814,0.4,2017-03
53064,E_SM,807,yes,44814,3.7,2017-03
53065,E_MPCSM,807,yes,44814,0.4,2017-03
53066,SM,807,no,44819,1546,2017-03
53067,MPCSM,807,no,44819,9.3,2017-03
53068,E_SM,807,no,44819,10.3,2017-03
53069,E_MPCSM,807,no,44819,2.2,2017-03
53070,E_SM,807,yes,44819,10.3,2017-03
53071,E_MPCSM,807,yes,44819,2.2,2017-03
53072,MPCSM,807,no,4482,20.8,2017-03
53073,SM,807,no,4482,3166,2017-03
53074,E_SM,807,no,4482,4.5,2017-03
53075,E_MPCSM,807,no,4482,0.7,2017-03
53076,SM,807,yes,4482,3038,2017-03
53077,MPCSM,807,yes,4482,3.7,2017-03
53078,E_SM,807,yes,4482,4.5,2017-03
53079,E_MPCSM,807,yes,4482,0.7,2017-03
53080,MPCSM,807,no,44831,-13.7,2017-03
53081,SM,807,no,44831,2117,2017-03
53082,E_MPCSM,807,no,44831,1.4,2017-03
53083,E_SM,807,no,44831,3.4,2017-03
53084,SM,807,yes,44831,2544,2017-03
53085,MPCSM,807,yes,44831,0.2,2017-03
53086,E_MPCSM,807,yes,44831,1.4,2017-03
53087,E_SM,807,yes,44831,3.4,2017-03
53088,MPCSM,807,no,44W72,14.7,2017-03
53089,SM,807,no,44W72,340710,2017-03
53090,MPCSM,807,yes,44W72,0.4,2017-03
53091,SM,807,yes,44W72,338522,2017-03
53092,MPCSM,807,no,44X72,15.6,2017-03
53093,SM,807,no,44X72,483667,2017-03
53094,E_MPCSM,807,no,44X72,0.1,2017-03
53095,E_SM,807,no,44X72,0.5,2017-03
53096,MPCSM,807,yes,44X72,-0.2,2017-03
53097,SM,807,yes,44X72,472693,2017-03
53098,E_MPCSM,807,yes,44X72,0.1,2017-03
53099,E_SM,807,yes,44X72,0.5,2017-03
53100,MPCSM,807,no,44Y72,14.7,2017-03
53101,SM,807,no,44Y72,378484,2017-03
53102,E_MPCSM,807,no,44Y72,0.1,2017-03
53103,E_SM,807,no,44Y72,0.6,2017-03
53104,MPCSM,807,yes,44Y72,0.3,2017-03
53105,SM,807,yes,44Y72,377067,2017-03
